Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
2023-06-21,997139318,248607480,123150968,21775306,22604182,12144465,52610666,989037,407104,176,0,10396,0,10196
2023-06-22,985216065,248610106,123150968,21775306,22604182,3260273,52611165,989037,407110,176,0,10400,0,10196
2023-06-23,1278949200,310906191,155624281,31357373,24449568,12154722,54932131,989037,461942,338,0,10842,0,12454
2023-06-24,973671924,246973840,122171985,21361373,22604165,8894928,52611804,989037,396034,169,0,10422,0,10193
2023-06-25,955524366,236332760,122171985,21297722,22604165,10365,52611962,989037,392343,169,0,10422,0,10193
2023-06-26,991936424,248618805,123150974,21775367,22604183,12145155,52612600,989037,407152,176,0,10422,0,10197
2023-06-27,980010897,248621082,123150975,21775367,22604183,3260273,52613031,989037,407162,176,0,10424,0,10197
2023-06-28,991960412,248624332,123150975,21775367,22604183,12145765,52613521,989037,407193,176,0,10426,0,10197
2023-06-29,991967638,248627264,123150975,21775367,22604183,12146073,52613878,989037,407201,176,0,10442,0,10197
2023-06-30,1280465649,317648392,155624285,31357465,24449568,12156493,54934776,989037,462033,338,0,10884,0,12454
2023-07-01,962522558,250363785,122171988,21361419,22604165,10365,52614461,989037,396117,169,0,10460,0,10193
2023-07-02,875469648,206995845,110884242,20203240,22604183,10722,52614653,989037,360513,176,0,10252,0,10197
2023-07-03,992719290,252008634,123150976,21775415,22604184,12146785,52615139,989037,407233,176,0,10460,0,10197
2023-07-04,974573141,241370025,123150976,21711764,22604184,3260273,52615681,989037,403546,176,0,10462,0,10197
2023-07-05,970850695,239731667,122264156,21297768,22604167,12146897,52616133,989037,392446,169,0,10464,0,10193
2023-07-06,986532754,241376743,123150976,21711764,22604185,12147478,52616740,989037,403566,176,0,10468,0,10197
2023-07-07,1196006477,295449506,151746003,30324861,24411559,12157373,54937700,989037,428462,331,0,10553,0,10193
2023-07-08,955713121,238157787,122264156,21297811,22604167,12147494,52617496,989037,392469,169,0,10478,0,10193
2023-07-09,844687879,203790025,109997422,19789287,22604167,10365,52617598,989037,349443,169,0,10270,0,10193
2023-07-10,971396250,239803106,123150976,21711807,22604185,12148071,52618222,989037,403583,176,0,10484,0,10197
2023-07-11,850044834,215672828,115287918,20620721,22604185,12148327,52618748,989037,363637,176,0,5663,0,10197
2023-07-12,850054095,215675191,115287919,20620721,22604185,12148590,52619312,989037,363639,176,0,5663,0,10197
2023-07-13,850063518,215677952,115287919,20620721,22604186,12148812,52619773,989037,363647,176,0,5663,0,10197
2023-07-14,1118035292,273442836,144769766,29647825,24411578,12158989,54940815,989037,399658,338,0,5738,0,10197
2023-07-15,848320658,214275061,114401099,20206751,22604168,12148733,52620599,989037,352545,169,0,5663,0,10193
2023-07-16,77010210,24539336,35062243,0,20758765,3249551,50300208,989037,0,0,0,0,0,0
2023-07-17,852060235,215920162,115287919,20620748,22604189,3260273,52621519,989037,363661,176,0,5663,0,10197
2023-07-18,852068141,215922807,115287919,20620748,22604189,3260273,52622094,989037,363667,176,0,5663,0,10197
2023-07-19,864019585,215925644,115287919,20620748,22604189,12149551,52622782,989037,363675,176,0,5663,0,10197
2023-07-20,864028128,215928180,115287919,20620750,22604189,12149830,52623420,989037,363697,176,0,5663,0,10197
2023-07-21,1098639295,275343999,144769766,29647877,24411581,12160156,54944531,989037,399708,338,0,5738,0,10197
2023-07-22,838647010,214056652,114401099,20206777,22604171,12149896,52624307,989037,352590,169,0,5663,0,10193
2023-07-23,77057792,24555146,35062243,0,20758768,3249551,50303933,989037,0,0,0,0,0,0
2023-07-24,854328620,215701404,115287919,20620775,22604189,12150537,52625155,989037,363712,176,0,5663,0,10197
2023-07-25,854336635,215704215,115287919,20620775,22604189,12150854,52625683,989037,363724,176,0,5663,0,10197
2023-07-26,854344261,215707145,115287919,20620775,22604189,12151103,52626173,989037,363726,176,0,5663,0,10197
2023-07-27,854351173,215710167,115287919,20620775,22604189,12151267,52626710,989037,363760,176,0,5663,0,10197
2023-07-28,1067610481,273005766,144769766,29647955,24411581,12161551,54947540,989037,399770,338,0,5738,0,10197
2023-07-29,808627732,214071858,114308931,20206816,22604171,10365,52627149,989037,352651,169,0,5663,0,10193
2023-07-30,77093832,24570229,35062243,0,20758768,3249551,50306763,989037,0,0,0,0,0,0
2023-07-31,838828735,215716974,115287919,20620815,22604189,12151809,52628015,989037,363775,176,0,5663,0,10197
2023-08-01,838834292,215719769,115287919,20620817,22604189,12152037,52628547,989037,363855,176,0,5663,0,10197
2023-08-02,838839680,215722861,115287919,20620819,22604190,12152210,52629112,989037,363855,176,0,5663,0,10197
2023-08-03,838844979,215725816,115287919,20620819,22604190,12152544,52629664,989037,363857,176,0,5663,0,10197
2023-08-04,1101027112,273021912,144769771,29647975,24411582,12162712,54950672,989037,399880,338,0,5740,0,10197
2023-08-05,855547234,215729864,115287922,20620827,22604190,12152780,52630653,989037,363875,176,0,5664,0,10197
2023-08-06,77125457,24586344,35062244,0,20758769,3249551,50310211,989037,0,0,0,0,0,0
2023-08-07,843607814,215732105,115287922,20620827,22604190,3260273,52631337,989037,363883,176,0,5664,0,10197
2023-08-08,855561182,215734327,115287922,20620827,22604190,12153175,52631689,989037,363885,176,0,5664,0,10197
2023-08-09,843620455,215736694,115287922,20620827,22604190,3260273,52631978,989037,363889,176,0,5664,0,10197
2023-08-10,855573775,215739065,115287922,20620827,22604190,12153452,52632305,989037,363925,176,0,5664,0,10197
2023-08-11,1108309803,267834215,145218636,29606504,24411582,12163706,54953183,989037,399459,338,0,5740,0,10197
2023-08-12,836188415,210637928,114308937,20206838,22604172,8903891,52632841,989037,352830,169,0,5664,0,10193
2023-08-13,74586213,24599590,34970077,0,20758769,0,50312342,989037,0,0,0,0,0,0
2023-08-14,842497845,212282557,115287925,20620839,22604191,3260273,52633381,989037,363946,176,0,5664,0,10197
2023-08-15,842505386,212286401,115287925,20620841,22604191,3260273,52633749,989037,363946,176,0,5664,0,10197
2023-08-16,854462356,212291216,115287925,20620841,22604191,12154297,52634067,989037,363948,176,0,5664,0,10197
2023-08-17,842520758,212296329,115287925,20620841,22604191,3260273,52634411,989037,363968,176,0,5664,0,10197
2023-08-18,1075375730,267864765,144436842,29574097,24411583,3270272,54955272,989037,399489,338,0,5740,0,10197
2023-08-19,831154841,210665498,114308937,20206845,22604173,8904826,52634890,989037,352859,169,0,5664,0,10193
2023-08-20,74629576,24629038,34970077,0,20758770,0,50314379,989037,0,0,0,0,0,0
2023-08-21,849410171,212313893,115287925,20620847,22604191,12154920,52635367,989037,363979,176,0,5664,0,10197
2023-08-22,849417179,212320355,115287925,20620847,22604191,12155116,52635707,989037,363985,176,0,5664,0,10197
2023-08-23,849424477,212326692,115287925,20620849,22604191,12155296,52636099,989037,364011,176,0,5664,0,10197
2023-08-24,849432778,212333968,115287925,20620849,22604191,12155590,52636540,989037,364023,176,0,5664,0,10197
2023-08-25,1125453342,267841173,145126469,29606534,24411583,8916191,54957531,989037,399585,338,0,5740,0,10197
2023-08-26,846010685,210679369,114308937,20206853,22604173,8905883,52637216,989037,352952,169,0,5664,0,10193
2023-08-27,74670656,24672577,34970077,0,20758770,0,50316713,989037,0,0,0,0,0,0
2023-08-28,864269007,212333972,115287925,20620856,22604192,12155982,52637616,989037,364086,176,0,5664,0,10197
2023-08-29,864277793,212343510,115287925,20620856,22604192,12156143,52637875,989037,364094,176,0,5664,0,10197
2023-08-30,864283531,212348519,115287925,20620856,22604192,12156288,52637992,989037,364116,176,0,5664,0,10197
2023-08-31,864292988,212358294,115287926,20620856,22604192,12156525,52638188,989037,364122,176,0,5664,0,10197
2023-09-01,1089618721,272784903,144664720,29606555,24411584,3270272,54958943,989037,399651,338,0,5740,0,10197
2023-09-02,825994993,214218642,114308939,20206863,22604174,10365,52638542,989037,353016,169,0,5664,0,10193
2023-09-03,77290092,24754697,35062246,0,20758771,3249551,50318046,989037,0,0,0,0,0,0
2023-09-04,844250965,215890446,115287927,20620866,22604192,3260273,52638985,989037,364134,176,0,5664,0,10197
2023-09-05,844257074,215912874,115287927,20620866,22604192,3260273,52639248,989037,364136,176,0,5664,0,10197
2023-09-06,844263342,215936854,115287927,20620866,22604192,3260273,52639462,989037,364138,176,0,5664,0,10197
2023-09-07,844269808,215959133,115287927,20620866,22604192,3260273,52639716,989037,364162,176,0,5664,0,10197
2023-09-08,844277535,215985041,115287927,20620866,22604192,3260273,52639977,989037,364168,176,0,5664,0,10197
2023-09-09,826032144,214360601,114308939,20206863,22604174,10365,52640166,989037,353054,169,0,5664,0,10193
2023-09-10,74749510,24894730,34970078,0,20758771,0,50319691,989037,0,0,0,0,0,0
2023-09-11,844288349,216032220,115287928,20620866,22604192,3260273,52640695,989037,364170,176,0,5664,0,10197
2023-09-12,844294180,216054729,115287928,20620866,22604192,3260273,52641088,989037,364172,176,0,5664,0,10197
2023-09-13,844300359,216079146,115287928,20620866,22604192,3260273,52641450,989037,364176,176,0,5664,0,10197
2023-09-14,844305772,216102600,115287928,20620866,22604192,3260273,52641766,989037,364176,176,0,5664,0,10197
2023-09-15,844312000,216128197,115287928,20620866,22604192,3260273,52642251,989037,364200,176,0,5664,0,10197
2023-09-16,844315101,216141510,115287928,20620866,22604192,3260273,52642658,989037,364200,176,0,5664,0,10197
2023-09-17,826066608,214508236,114308940,20206863,22604174,10365,52642729,989037,353086,169,0,5664,0,10193
2023-09-18,828648301,214529886,114401108,20206863,22604174,3259916,52642954,989037,353086,169,0,5664,0,10193
2023-09-19,828653402,214552355,114401108,20206863,22604174,3259916,52643079,989038,353088,169,0,5664,0,10193
2023-09-20,828658191,214573454,114401108,20206863,22604174,3259916,52643257,989039,353094,169,0,5664,0,10193
2023-09-21,828662730,214594400,114401108,20206863,22604174,3259916,52643413,989039,353106,169,0,5664,0,10193
2023-09-22,828667405,214617251,114401108,20206863,22604174,3259916,52643609,989039,353106,169,0,5664,0,10193
2023-09-23,826092750,214628903,114308940,20206863,22604174,10365,52643702,989039,353106,169,0,5664,0,10193
2023-09-24,74808082,25160230,34970079,0,20758771,0,50323126,989039,0,0,0,0,0,0
2023-09-25,828674925,214652104,114401108,20206863,22604174,3259916,52643778,989039,353106,169,0,5664,0,10193
2023-09-26,828679440,214672993,114401108,20206863,22604174,3259916,52643807,989039,353106,169,0,5664,0,10193
2023-09-27,828683623,214693418,114401108,20206863,22604174,3259916,52643829,989039,353128,169,0,5664,0,10193
2023-09-28,828687773,214711304,114401108,20206863,22604174,3259916,52643863,989039,353140,169,0,5664,0,10193
2023-09-29,828692803,214731709,114401108,20206863,22604174,3259916,52643915,989039,353148,169,0,5664,0,10193
2023-09-30,826118122,214740880,114308940,20206863,22604174,10365,52643939,989039,353148,169,0,5664,0,10193
2023-10-01,74832384,25270593,34970079,0,20758771,0,50323355,989039,0,0,0,0,0,0
2023-10-02,828699639,214766908,114401108,20206863,22604174,3259916,52644024,989039,353148,169,0,5664,0,10193
2023-10-03,828704335,214788978,114401108,20206863,22604174,3259916,52644073,989039,353148,169,0,5664,0,10193
2023-10-04,828708783,214809119,114401108,20206863,22604174,3259916,52644139,989039,353148,169,0,5664,0,10193
2023-10-05,828712704,214828185,114401108,20206863,22604174,3259916,52644139,989039,353148,169,0,5664,0,10193
2023-10-06,828717263,214846541,114401108,20206863,22604174,3259916,52644139,989039,353148,169,0,5664,0,10193
2023-10-07,826141735,214853854,114308940,20206863,22604174,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-08,74856351,25382672,34970079,0,20758771,0,50323530,989039,0,0,0,0,0,0
2023-10-09,828723672,214870321,114401108,20206863,22604174,3259916,52644139,989039,353148,169,0,5664,0,10193
2023-10-10,828728057,214885540,114401108,20206863,22604174,3259916,52644139,989039,353148,169,0,5664,0,10193
2023-10-11,826155116,214899849,114308940,20206863,22604174,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-12,826160360,214912673,114308940,20206863,22604174,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-13,826165492,214917682,114308940,20206863,22604174,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-14,74882111,25447608,34970079,0,20758771,0,50323530,989039,0,0,0,0,0,0
2023-10-15,74883451,25448794,34970079,0,20758771,0,50323530,989039,0,0,0,0,0,0
2023-10-16,826173284,214926542,114308940,20206863,22604174,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-17,826178619,214936436,114308940,20206863,22604174,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-18,826184651,214946826,114308940,20206863,22604174,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-19,826190498,214957116,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-20,826195881,214968173,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-21,826200437,214971278,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-22,826201891,214972328,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-23,826207112,214979792,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-24,826212757,214987404,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-25,826219073,214996706,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-26,826226096,215006168,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-27,826233324,215016240,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-28,826238954,215020285,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-29,74957165,25549572,34970079,0,20758772,0,50323530,989039,0,0,0,0,0,0
2023-10-30,826249063,215030078,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-10-31,826253716,215036544,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-01,74969012,25568095,34970079,0,20758772,0,50323530,989039,0,0,0,0,0,0
2023-11-02,826260751,215046531,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-03,826267113,215052880,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-04,826272928,215055163,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-05,826275370,215055692,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-06,826282601,215063061,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-07,826290176,215070824,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-08,826299198,215079164,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-09,826306436,215089173,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-10,826313536,215099425,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-11,826318366,215104974,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-12,826320640,215107423,114308940,20206863,22604175,10365,52644139,989039,353148,169,0,5664,0,10193
2023-11-13,826326635,215116871,114308940,20206863,22604175,10365,52644140,989039,353148,169,0,5664,0,10193
2023-11-14,826332565,215128232,114308940,20206865,22604175,10365,52644140,989039,353148,169,0,5664,0,10193
2023-11-15,826338378,215139959,114308940,20206865,22604175,10365,52644140,989039,353148,169,0,5664,0,10193
2023-11-16,826343687,215153110,114308940,20206865,22604175,10365,52644140,989039,353148,169,0,5664,0,10193
